date,plant_id,location,waste_type,weight_tons,source,cost_per_ton_eur,collection_zone,weather,total_cost_eur,month,month_num,quarter
2026-08-13,WTE_RTM_01,Rotterdam Port,Industrial Waste,282.5,Industrial,85.0,Central District,Dry,24012.5,2026-08,8,2026Q3
2026-08-13,WTE_RTM_02,Rotterdam City,Paper/Cardboard,113.0,Municipal,65.0,North Rotterdam,Dry,7345.0,2026-08,8,2026Q3
2026-08-13,WTE_RTM_02,Rotterdam City,Metal,113.0,Municipal,78.87478361223312,Central District,Dry,8912.85,2026-08,8,2026Q3
2026-08-14,WTE_RTM_02,Rotterdam City,Organic,465.5,Household,70.0,Port Area,Cloudy,32585.0,2026-08,8,2026Q3
2026-08-14,WTE_RTM_01,Rotterdam Port,Plastic,266.0,Industrial,95.0,Port Area,Cloudy,25270.0,2026-08,8,2026Q3
2026-08-14,WTE_RTM_01,Rotterdam Port,Industrial Waste,332.5,Industrial,85.0,South Rotterdam,Cloudy,28262.5,2026-08,8,2026Q3
2026-08-14,WTE_RTM_02,Rotterdam City,Paper/Cardboard,133.0,Municipal,78.87478361223312,North Rotterdam,Cloudy,10490.35,2026-08,8,2026Q3
2026-08-14,WTE_RTM_02,Rotterdam City,Metal,133.0,Municipal,80.0,South Rotterdam,Cloudy,10640.0,2026-08,8,2026Q3
2026-08-15,WTE_RTM_02,Rotterdam City,Organic,416.85,Household,70.0,Central District,Dry,29179.5,2026-08,8,2026Q3
2026-08-15,WTE_RTM_01,Rotterdam Port,Plastic,238.2,Industrial,95.0,North Rotterdam,Dry,22629.0,2026-08,8,2026Q3
2026-08-15,WTE_RTM_01,Rotterdam Port,Industrial Waste,297.75,Industrial,85.0,North Rotterdam,Dry,25308.75,2026-08,8,2026Q3
2026-08-15,WTE_RTM_02,Rotterdam City,Paper/Cardboard,119.1,Municipal,65.0,Port Area,Dry,7741.5,2026-08,8,2026Q3
2026-08-15,WTE_RTM_02,Rotterdam City,Metal,119.1,Municipal,80.0,Central District,Dry,9528.0,2026-08,8,2026Q3
2026-08-16,WTE_RTM_02,Rotterdam City,Organic,431.55,Household,70.0,Central District,Dry,30208.5,2026-08,8,2026Q3
2026-08-16,WTE_RTM_01,Rotterdam Port,Plastic,274.0310305123777,Industrial,95.0,South Rotterdam,Dry,26032.95,2026-08,8,2026Q3
2026-08-16,WTE_RTM_01,Rotterdam Port,Industrial Waste,308.25,Industrial,85.0,Central District,Dry,26201.25,2026-08,8,2026Q3
2026-08-16,WTE_RTM_02,Rotterdam City,Paper/Cardboard,123.3,Municipal,65.0,Port Area,Dry,8014.5,2026-08,8,2026Q3
2026-08-16,WTE_RTM_02,Rotterdam City,Metal,123.3,Municipal,80.0,Port Area,Dry,9864.0,2026-08,8,2026Q3
2026-08-17,WTE_RTM_02,Rotterdam City,Organic,500.85,Household,70.0,South Rotterdam,Rainy,35059.5,2026-08,8,2026Q3
2026-08-17,WTE_RTM_01,Rotterdam Port,Plastic,286.2,Industrial,95.0,North Rotterdam,Rainy,27189.0,2026-08,8,2026Q3
2026-08-17,WTE_RTM_01,Rotterdam Port,Industrial Waste,357.75,Industrial,85.0,Port Area,Rainy,30408.75,2026-08,8,2026Q3
2026-08-17,WTE_RTM_02,Rotterdam City,Paper/Cardboard,143.1,Municipal,65.0,Central District,Rainy,9301.5,2026-08,8,2026Q3
2026-08-17,WTE_RTM_02,Rotterdam City,Metal,143.1,Municipal,80.0,Port Area,Rainy,11448.0,2026-08,8,2026Q3
2026-08-18,WTE_RTM_02,Rotterdam City,Organic,497.7,Household,70.0,South Rotterdam,Rainy,34839.0,2026-08,8,2026Q3
2026-08-18,WTE_RTM_01,Rotterdam Port,Plastic,284.4,Industrial,95.0,North Rotterdam,Rainy,27018.0,2026-08,8,2026Q3
2026-08-18,WTE_RTM_01,Rotterdam Port,Industrial Waste,355.5,Industrial,85.0,Central District,Rainy,30217.5,2026-08,8,2026Q3
2026-08-18,WTE_RTM_02,Rotterdam City,Paper/Cardboard,142.2,Municipal,65.0,South Rotterdam,Rainy,9243.0,2026-08,8,2026Q3
2026-08-18,WTE_RTM_02,Rotterdam City,Metal,142.2,Municipal,80.0,Central District,Rainy,11376.0,2026-08,8,2026Q3
2026-08-19,WTE_RTM_02,Rotterdam City,Organic,499.1,Household,70.0,Port Area,Dry,34937.0,2026-08,8,2026Q3
2026-08-19,WTE_RTM_01,Rotterdam Port,Plastic,285.2,Industrial,95.0,North Rotterdam,Dry,27094.0,2026-08,8,2026Q3
2026-08-19,WTE_RTM_01,Rotterdam Port,Industrial Waste,356.5,Industrial,85.0,North Rotterdam,Dry,30302.5,2026-08,8,2026Q3
2026-08-19,WTE_RTM_02,Rotterdam City,Paper/Cardboard,142.6,Municipal,65.0,South Rotterdam,Dry,9269.0,2026-08,8,2026Q3
2026-08-19,WTE_RTM_02,Rotterdam City,Metal,142.6,Municipal,80.0,Central District,Dry,11408.0,2026-08,8,2026Q3
2026-08-20,WTE_RTM_02,Rotterdam City,Organic,513.1,Household,70.0,North Rotterdam,Rainy,35917.0,2026-08,8,2026Q3
2026-08-20,WTE_RTM_01,Rotterdam Port,Plastic,293.2,Industrial,95.0,North Rotterdam,Rainy,27854.0,2026-08,8,2026Q3
2026-08-20,WTE_RTM_01,Rotterdam Port,Industrial Waste,366.5,Industrial,85.0,North Rotterdam,Rainy,31152.5,2026-08,8,2026Q3
2026-08-20,WTE_RTM_02,Rotterdam City,Paper/Cardboard,146.6,Municipal,65.0,Central District,Rainy,9529.0,2026-08,8,2026Q3
2026-08-20,WTE_RTM_02,Rotterdam City,Metal,146.6,Municipal,80.0,North Rotterdam,Rainy,11728.0,2026-08,8,2026Q3
2026-08-21,WTE_RTM_02,Rotterdam City,Organic,442.05,Household,70.0,North Rotterdam,Rainy,30943.5,2026-08,8,2026Q3
2026-08-21,WTE_RTM_01,Rotterdam Port,Plastic,252.6,Industrial,95.0,Port Area,Rainy,23997.0,2026-08,8,2026Q3
2026-08-21,WTE_RTM_01,Rotterdam Port,Industrial Waste,315.75,Industrial,85.0,South Rotterdam,Rainy,26838.75,2026-08,8,2026Q3
2026-08-21,WTE_RTM_02,Rotterdam City,Paper/Cardboard,126.3,Municipal,65.0,North Rotterdam,Rainy,8209.5,2026-08,8,2026Q3
2026-08-21,WTE_RTM_02,Rotterdam City,Metal,126.3,Municipal,80.0,North Rotterdam,Rainy,10104.0,2026-08,8,2026Q3
2026-08-22,WTE_RTM_02,Rotterdam City,Organic,522.55,Household,70.0,South Rotterdam,Rainy,36578.5,2026-08,8,2026Q3
2026-08-22,WTE_RTM_01,Rotterdam Port,Plastic,298.6,Industrial,95.0,Port Area,Rainy,28367.0,2026-08,8,2026Q3
2026-08-22,WTE_RTM_01,Rotterdam Port,Industrial Waste,373.25,Industrial,85.0,North Rotterdam,Rainy,31726.25,2026-08,8,2026Q3
2026-08-22,WTE_RTM_02,Rotterdam City,Paper/Cardboard,149.3,Municipal,65.0,South Rotterdam,Rainy,9704.5,2026-08,8,2026Q3
2026-08-22,WTE_RTM_02,Rotterdam City,Metal,149.3,Municipal,78.87478361223312,Port Area,Rainy,11776.01,2026-08,8,2026Q3
2026-08-23,WTE_RTM_02,Rotterdam City,Organic,511.7,Household,70.0,Central District,Rainy,35819.0,2026-08,8,2026Q3
2026-08-23,WTE_RTM_01,Rotterdam Port,Plastic,292.4,Industrial,95.0,Central District,Rainy,27778.0,2026-08,8,2026Q3
2026-08-23,WTE_RTM_01,Rotterdam Port,Industrial Waste,365.5,Industrial,85.0,Central District,Rainy,31067.5,2026-08,8,2026Q3
2026-08-23,WTE_RTM_02,Rotterdam City,Paper/Cardboard,146.2,Municipal,65.0,South Rotterdam,Rainy,9503.0,2026-08,8,2026Q3
2026-08-23,WTE_RTM_02,Rotterdam City,Metal,146.2,Municipal,80.0,North Rotterdam,Rainy,11696.0,2026-08,8,2026Q3
2026-08-24,WTE_RTM_02,Rotterdam City,Organic,427.35,Household,70.0,North Rotterdam,Cloudy,29914.5,2026-08,8,2026Q3
2026-08-24,WTE_RTM_01,Rotterdam Port,Plastic,244.2,Industrial,95.0,Central District,Cloudy,23199.0,2026-08,8,2026Q3
2026-08-24,WTE_RTM_01,Rotterdam Port,Industrial Waste,305.25,Industrial,85.0,Central District,Cloudy,25946.25,2026-08,8,2026Q3
2026-08-24,WTE_RTM_02,Rotterdam City,Paper/Cardboard,122.1,Municipal,65.0,Port Area,Cloudy,7936.5,2026-08,8,2026Q3
2026-08-24,WTE_RTM_02,Rotterdam City,Metal,122.1,Municipal,80.0,North Rotterdam,Cloudy,9768.0,2026-08,8,2026Q3
2026-08-25,WTE_RTM_02,Rotterdam City,Organic,535.15,Household,70.0,North Rotterdam,Cloudy,37460.5,2026-08,8,2026Q3
2026-08-25,WTE_RTM_01,Rotterdam Port,Plastic,305.8,Industrial,95.0,North Rotterdam,Cloudy,29051.0,2026-08,8,2026Q3
2026-08-25,WTE_RTM_01,Rotterdam Port,Industrial Waste,382.25,Industrial,85.0,North Rotterdam,Cloudy,32491.25,2026-08,8,2026Q3
2026-08-25,WTE_RTM_02,Rotterdam City,Paper/Cardboard,152.9,Municipal,65.0,South Rotterdam,Cloudy,9938.5,2026-08,8,2026Q3
2026-08-25,WTE_RTM_02,Rotterdam City,Metal,152.9,Municipal,78.87478361223312,South Rotterdam,Cloudy,12059.95,2026-08,8,2026Q3
2026-08-26,WTE_RTM_02,Rotterdam City,Organic,534.8,Household,70.0,Port Area,Rainy,37436.0,2026-08,8,2026Q3
2026-08-26,WTE_RTM_01,Rotterdam Port,Plastic,305.6,Industrial,95.0,South Rotterdam,Rainy,29032.0,2026-08,8,2026Q3
2026-08-26,WTE_RTM_01,Rotterdam Port,Industrial Waste,382.0,Industrial,85.0,Port Area,Rainy,32470.0,2026-08,8,2026Q3
2026-08-26,WTE_RTM_02,Rotterdam City,Paper/Cardboard,152.8,Municipal,65.0,North Rotterdam,Rainy,9932.0,2026-08,8,2026Q3
2026-08-26,WTE_RTM_02,Rotterdam City,Metal,152.8,Municipal,80.0,Port Area,Rainy,12224.0,2026-08,8,2026Q3
2026-08-27,WTE_RTM_02,Rotterdam City,Organic,399.0,Household,70.0,Port Area,Dry,27930.0,2026-08,8,2026Q3
2026-08-27,WTE_RTM_01,Rotterdam Port,Plastic,228.0,Industrial,95.0,Central District,Dry,21660.0,2026-08,8,2026Q3
2026-08-27,WTE_RTM_01,Rotterdam Port,Industrial Waste,285.0,Industrial,85.0,Port Area,Dry,24225.0,2026-08,8,2026Q3
2026-08-27,WTE_RTM_02,Rotterdam City,Paper/Cardboard,114.0,Municipal,65.0,North Rotterdam,Dry,7410.0,2026-08,8,2026Q3
2026-08-27,WTE_RTM_02,Rotterdam City,Metal,114.0,Municipal,80.0,Port Area,Dry,9120.0,2026-08,8,2026Q3
2026-08-28,WTE_RTM_02,Rotterdam City,Organic,540.05,Household,70.0,Central District,Rainy,37803.5,2026-08,8,2026Q3
2026-08-28,WTE_RTM_01,Rotterdam Port,Plastic,274.0310305123777,Industrial,95.0,North Rotterdam,Rainy,26032.95,2026-08,8,2026Q3
2026-08-28,WTE_RTM_01,Rotterdam Port,Industrial Waste,385.75,Industrial,85.0,Central District,Rainy,32788.75,2026-08,8,2026Q3
2026-08-28,WTE_RTM_02,Rotterdam City,Paper/Cardboard,154.3,Municipal,65.0,North Rotterdam,Rainy,10029.5,2026-08,8,2026Q3
2026-08-28,WTE_RTM_02,Rotterdam City,Metal,154.3,Municipal,80.0,North Rotterdam,Rainy,12344.0,2026-08,8,2026Q3
2026-08-29,WTE_RTM_02,Rotterdam City,Organic,482.3,Household,70.0,South Rotterdam,Cloudy,33761.0,2026-08,8,2026Q3
2026-08-29,WTE_RTM_01,Rotterdam Port,Plastic,275.6,Industrial,78.87478361223312,South Rotterdam,Cloudy,21737.89,2026-08,8,2026Q3
2026-08-29,WTE_RTM_01,Rotterdam Port,Industrial Waste,344.5,Industrial,85.0,Central District,Cloudy,29282.5,2026-08,8,2026Q3
2026-08-29,WTE_RTM_02,Rotterdam City,Paper/Cardboard,137.8,Municipal,65.0,Port Area,Cloudy,8957.0,2026-08,8,2026Q3
2026-08-29,WTE_RTM_02,Rotterdam City,Metal,137.8,Municipal,80.0,Port Area,Cloudy,11024.0,2026-08,8,2026Q3
2026-08-30,WTE_RTM_02,Rotterdam City,Organic,274.0310305123777,Household,70.0,Port Area,Rainy,19182.17,2026-08,8,2026Q3
2026-08-30,WTE_RTM_01,Rotterdam Port,Plastic,274.0310305123777,Industrial,95.0,Port Area,Rainy,26032.95,2026-08,8,2026Q3
2026-08-30,WTE_RTM_01,Rotterdam Port,Industrial Waste,332.75,Industrial,85.0,Central District,Rainy,28283.75,2026-08,8,2026Q3
2026-08-30,WTE_RTM_02,Rotterdam City,Paper/Cardboard,133.1,Municipal,65.0,South Rotterdam,Rainy,8651.5,2026-08,8,2026Q3
2026-08-30,WTE_RTM_02,Rotterdam City,Metal,133.1,Municipal,80.0,Central District,Rainy,10648.0,2026-08,8,2026Q3
2026-08-31,WTE_RTM_02,Rotterdam City,Organic,434.7,Household,70.0,Port Area,Dry,30429.0,2026-08,8,2026Q3
2026-08-31,WTE_RTM_01,Rotterdam Port,Plastic,248.4,Industrial,95.0,North Rotterdam,Dry,23598.0,2026-08,8,2026Q3
2026-08-31,WTE_RTM_01,Rotterdam Port,Industrial Waste,310.5,Industrial,85.0,Central District,Dry,26392.5,2026-08,8,2026Q3
2026-08-31,WTE_RTM_02,Rotterdam City,Paper/Cardboard,124.2,Municipal,65.0,Port Area,Dry,8073.0,2026-08,8,2026Q3
2026-08-31,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,Central District,Dry,21922.48,2026-08,8,2026Q3
2026-09-01,WTE_RTM_02,Rotterdam City,Organic,490.35,Household,70.0,Central District,Dry,34324.5,2026-09,9,2026Q3
2026-09-01,WTE_RTM_01,Rotterdam Port,Plastic,280.2,Industrial,95.0,Central District,Dry,26619.0,2026-09,9,2026Q3
2026-09-01,WTE_RTM_01,Rotterdam Port,Industrial Waste,350.25,Industrial,85.0,Port Area,Dry,29771.25,2026-09,9,2026Q3
2026-09-01,WTE_RTM_02,Rotterdam City,Paper/Cardboard,140.1,Municipal,65.0,North Rotterdam,Dry,9106.5,2026-09,9,2026Q3
2026-09-01,WTE_RTM_02,Rotterdam City,Metal,140.1,Municipal,80.0,Central District,Dry,11208.0,2026-09,9,2026Q3
2026-09-02,WTE_RTM_02,Rotterdam City,Organic,496.3,Household,70.0,North Rotterdam,Cloudy,34741.0,2026-09,9,2026Q3
2026-09-02,WTE_RTM_01,Rotterdam Port,Plastic,283.6,Industrial,95.0,North Rotterdam,Cloudy,26942.0,2026-09,9,2026Q3
2026-09-02,WTE_RTM_01,Rotterdam Port,Industrial Waste,354.5,Industrial,85.0,South Rotterdam,Cloudy,30132.5,2026-09,9,2026Q3
2026-09-02,WTE_RTM_02,Rotterdam City,Paper/Cardboard,141.8,Municipal,65.0,South Rotterdam,Cloudy,9217.0,2026-09,9,2026Q3
2026-09-02,WTE_RTM_02,Rotterdam City,Metal,141.8,Municipal,80.0,North Rotterdam,Cloudy,11344.0,2026-09,9,2026Q3
2026-09-03,WTE_RTM_02,Rotterdam City,Organic,399.0,Household,70.0,North Rotterdam,Dry,27930.0,2026-09,9,2026Q3
2026-09-03,WTE_RTM_01,Rotterdam Port,Plastic,228.0,Industrial,95.0,South Rotterdam,Dry,21660.0,2026-09,9,2026Q3
2026-09-03,WTE_RTM_01,Rotterdam Port,Industrial Waste,285.0,Industrial,85.0,North Rotterdam,Dry,24225.0,2026-09,9,2026Q3
2026-09-03,WTE_RTM_02,Rotterdam City,Paper/Cardboard,114.0,Municipal,65.0,Central District,Dry,7410.0,2026-09,9,2026Q3
2026-09-03,WTE_RTM_02,Rotterdam City,Metal,114.0,Municipal,80.0,North Rotterdam,Dry,9120.0,2026-09,9,2026Q3
2026-09-04,WTE_RTM_02,Rotterdam City,Organic,420.0,Household,70.0,Port Area,Rainy,29400.0,2026-09,9,2026Q3
2026-09-04,WTE_RTM_01,Rotterdam Port,Plastic,240.0,Industrial,78.87478361223312,North Rotterdam,Rainy,18929.95,2026-09,9,2026Q3
2026-09-04,WTE_RTM_01,Rotterdam Port,Industrial Waste,300.0,Industrial,85.0,North Rotterdam,Rainy,25500.0,2026-09,9,2026Q3
2026-09-04,WTE_RTM_02,Rotterdam City,Paper/Cardboard,120.0,Municipal,65.0,Central District,Rainy,7800.0,2026-09,9,2026Q3
2026-09-04,WTE_RTM_02,Rotterdam City,Metal,120.0,Municipal,80.0,North Rotterdam,Rainy,9600.0,2026-09,9,2026Q3
2026-09-05,WTE_RTM_02,Rotterdam City,Organic,533.05,Household,70.0,Central District,Dry,37313.5,2026-09,9,2026Q3
2026-09-05,WTE_RTM_01,Rotterdam Port,Plastic,304.6,Industrial,95.0,Port Area,Dry,28937.0,2026-09,9,2026Q3
2026-09-05,WTE_RTM_01,Rotterdam Port,Industrial Waste,380.75,Industrial,85.0,Central District,Dry,32363.75,2026-09,9,2026Q3
2026-09-05,WTE_RTM_02,Rotterdam City,Paper/Cardboard,152.3,Municipal,65.0,North Rotterdam,Dry,9899.5,2026-09,9,2026Q3
2026-09-05,WTE_RTM_02,Rotterdam City,Metal,152.3,Municipal,80.0,Port Area,Dry,12184.0,2026-09,9,2026Q3
2026-09-06,WTE_RTM_02,Rotterdam City,Organic,399.7,Household,70.0,Central District,Rainy,27979.0,2026-09,9,2026Q3
2026-09-06,WTE_RTM_01,Rotterdam Port,Plastic,228.4,Industrial,95.0,South Rotterdam,Rainy,21698.0,2026-09,9,2026Q3
2026-09-06,WTE_RTM_01,Rotterdam Port,Industrial Waste,285.5,Industrial,85.0,Port Area,Rainy,24267.5,2026-09,9,2026Q3
2026-09-06,WTE_RTM_02,Rotterdam City,Paper/Cardboard,114.2,Municipal,65.0,Central District,Rainy,7423.0,2026-09,9,2026Q3
2026-09-06,WTE_RTM_02,Rotterdam City,Metal,114.2,Municipal,80.0,Port Area,Rainy,9136.0,2026-09,9,2026Q3
2026-09-07,WTE_RTM_02,Rotterdam City,Organic,473.9,Household,78.87478361223312,North Rotterdam,Rainy,37378.76,2026-09,9,2026Q3
2026-09-07,WTE_RTM_01,Rotterdam Port,Plastic,270.8,Industrial,95.0,North Rotterdam,Rainy,25726.0,2026-09,9,2026Q3
2026-09-07,WTE_RTM_01,Rotterdam Port,Industrial Waste,338.5,Industrial,85.0,Port Area,Rainy,28772.5,2026-09,9,2026Q3
2026-09-07,WTE_RTM_02,Rotterdam City,Paper/Cardboard,135.4,Municipal,78.87478361223312,Port Area,Rainy,10679.65,2026-09,9,2026Q3
2026-09-07,WTE_RTM_02,Rotterdam City,Metal,135.4,Municipal,80.0,North Rotterdam,Rainy,10832.0,2026-09,9,2026Q3
2026-09-08,WTE_RTM_02,Rotterdam City,Organic,484.4,Household,70.0,Central District,Rainy,33908.0,2026-09,9,2026Q3
2026-09-08,WTE_RTM_01,Rotterdam Port,Plastic,276.8,Industrial,95.0,South Rotterdam,Rainy,26296.0,2026-09,9,2026Q3
2026-09-08,WTE_RTM_01,Rotterdam Port,Industrial Waste,346.0,Industrial,85.0,South Rotterdam,Rainy,29410.0,2026-09,9,2026Q3
2026-09-08,WTE_RTM_02,Rotterdam City,Paper/Cardboard,138.4,Municipal,65.0,North Rotterdam,Rainy,8996.0,2026-09,9,2026Q3
2026-09-08,WTE_RTM_02,Rotterdam City,Metal,138.4,Municipal,78.87478361223312,Port Area,Rainy,10916.27,2026-09,9,2026Q3
2026-09-09,WTE_RTM_02,Rotterdam City,Organic,561.75,Household,70.0,Port Area,Rainy,39322.5,2026-09,9,2026Q3
2026-09-09,WTE_RTM_01,Rotterdam Port,Plastic,321.0,Industrial,95.0,Central District,Rainy,30495.0,2026-09,9,2026Q3
2026-09-09,WTE_RTM_01,Rotterdam Port,Industrial Waste,401.25,Industrial,85.0,Central District,Rainy,34106.25,2026-09,9,2026Q3
2026-09-09,WTE_RTM_02,Rotterdam City,Paper/Cardboard,160.5,Municipal,65.0,North Rotterdam,Rainy,10432.5,2026-09,9,2026Q3
2026-09-09,WTE_RTM_02,Rotterdam City,Metal,160.5,Municipal,80.0,Central District,Rainy,12840.0,2026-09,9,2026Q3
2026-09-10,WTE_RTM_02,Rotterdam City,Organic,448.7,Household,70.0,Central District,Cloudy,31409.0,2026-09,9,2026Q3
2026-09-10,WTE_RTM_01,Rotterdam Port,Plastic,256.4,Industrial,95.0,South Rotterdam,Cloudy,24358.0,2026-09,9,2026Q3
2026-09-10,WTE_RTM_01,Rotterdam Port,Industrial Waste,320.5,Industrial,78.87478361223312,South Rotterdam,Cloudy,25279.37,2026-09,9,2026Q3
2026-09-10,WTE_RTM_02,Rotterdam City,Paper/Cardboard,128.2,Municipal,65.0,Port Area,Cloudy,8333.0,2026-09,9,2026Q3
2026-09-10,WTE_RTM_02,Rotterdam City,Metal,128.2,Municipal,80.0,South Rotterdam,Cloudy,10256.0,2026-09,9,2026Q3
2026-09-11,WTE_RTM_02,Rotterdam City,Organic,470.75,Household,70.0,Central District,Cloudy,32952.5,2026-09,9,2026Q3
2026-09-11,WTE_RTM_01,Rotterdam Port,Plastic,269.0,Industrial,95.0,North Rotterdam,Cloudy,25555.0,2026-09,9,2026Q3
2026-09-11,WTE_RTM_01,Rotterdam Port,Industrial Waste,336.25,Industrial,85.0,North Rotterdam,Cloudy,28581.25,2026-09,9,2026Q3
2026-09-11,WTE_RTM_02,Rotterdam City,Paper/Cardboard,134.5,Municipal,65.0,South Rotterdam,Cloudy,8742.5,2026-09,9,2026Q3
2026-09-11,WTE_RTM_02,Rotterdam City,Metal,134.5,Municipal,80.0,Central District,Cloudy,10760.0,2026-09,9,2026Q3
2026-09-12,WTE_RTM_02,Rotterdam City,Organic,412.3,Household,70.0,North Rotterdam,Cloudy,28861.0,2026-09,9,2026Q3
2026-09-12,WTE_RTM_01,Rotterdam Port,Plastic,235.6,Industrial,95.0,Port Area,Cloudy,22382.0,2026-09,9,2026Q3
2026-09-12,WTE_RTM_01,Rotterdam Port,Industrial Waste,294.5,Industrial,85.0,Central District,Cloudy,25032.5,2026-09,9,2026Q3
2026-09-12,WTE_RTM_02,Rotterdam City,Paper/Cardboard,117.8,Municipal,65.0,Port Area,Cloudy,7657.0,2026-09,9,2026Q3
2026-09-12,WTE_RTM_02,Rotterdam City,Metal,117.8,Municipal,78.87478361223312,South Rotterdam,Cloudy,9291.45,2026-09,9,2026Q3
2026-09-13,WTE_RTM_02,Rotterdam City,Organic,415.1,Household,70.0,South Rotterdam,Rainy,29057.0,2026-09,9,2026Q3
2026-09-13,WTE_RTM_01,Rotterdam Port,Plastic,237.2,Industrial,95.0,Central District,Rainy,22534.0,2026-09,9,2026Q3
2026-09-13,WTE_RTM_01,Rotterdam Port,Industrial Waste,296.5,Industrial,85.0,South Rotterdam,Rainy,25202.5,2026-09,9,2026Q3
2026-09-13,WTE_RTM_02,Rotterdam City,Paper/Cardboard,118.6,Municipal,65.0,North Rotterdam,Rainy,7709.0,2026-09,9,2026Q3
2026-09-13,WTE_RTM_02,Rotterdam City,Metal,118.6,Municipal,80.0,Central District,Rainy,9488.0,2026-09,9,2026Q3
2026-09-14,WTE_RTM_02,Rotterdam City,Organic,468.65,Household,70.0,North Rotterdam,Cloudy,32805.5,2026-09,9,2026Q3
2026-09-14,WTE_RTM_01,Rotterdam Port,Plastic,267.8,Industrial,95.0,South Rotterdam,Cloudy,25441.0,2026-09,9,2026Q3
2026-09-14,WTE_RTM_01,Rotterdam Port,Industrial Waste,334.75,Industrial,85.0,Central District,Cloudy,28453.75,2026-09,9,2026Q3
2026-09-14,WTE_RTM_02,Rotterdam City,Paper/Cardboard,133.9,Municipal,65.0,Central District,Cloudy,8703.5,2026-09,9,2026Q3
2026-09-14,WTE_RTM_02,Rotterdam City,Metal,133.9,Municipal,80.0,South Rotterdam,Cloudy,10712.0,2026-09,9,2026Q3
2026-09-15,WTE_RTM_02,Rotterdam City,Organic,423.5,Household,70.0,Central District,Cloudy,29645.0,2026-09,9,2026Q3
2026-09-15,WTE_RTM_01,Rotterdam Port,Plastic,242.0,Industrial,95.0,Central District,Cloudy,22990.0,2026-09,9,2026Q3
2026-09-15,WTE_RTM_01,Rotterdam Port,Industrial Waste,302.5,Industrial,85.0,Port Area,Cloudy,25712.5,2026-09,9,2026Q3
2026-09-15,WTE_RTM_02,Rotterdam City,Paper/Cardboard,121.0,Municipal,65.0,South Rotterdam,Cloudy,7865.0,2026-09,9,2026Q3
2026-09-15,WTE_RTM_02,Rotterdam City,Metal,121.0,Municipal,80.0,Central District,Cloudy,9680.0,2026-09,9,2026Q3
2026-09-16,WTE_RTM_02,Rotterdam City,Organic,525.35,Household,70.0,Central District,Cloudy,36774.5,2026-09,9,2026Q3
2026-09-16,WTE_RTM_01,Rotterdam Port,Plastic,300.2,Industrial,95.0,North Rotterdam,Cloudy,28519.0,2026-09,9,2026Q3
2026-09-16,WTE_RTM_01,Rotterdam Port,Industrial Waste,375.25,Industrial,85.0,North Rotterdam,Cloudy,31896.25,2026-09,9,2026Q3
2026-09-16,WTE_RTM_02,Rotterdam City,Paper/Cardboard,150.1,Municipal,65.0,South Rotterdam,Cloudy,9756.5,2026-09,9,2026Q3
2026-09-16,WTE_RTM_02,Rotterdam City,Metal,150.1,Municipal,80.0,Central District,Cloudy,12008.0,2026-09,9,2026Q3
2026-09-17,WTE_RTM_02,Rotterdam City,Organic,529.2,Household,70.0,Central District,Rainy,37044.0,2026-09,9,2026Q3
2026-09-17,WTE_RTM_01,Rotterdam Port,Plastic,302.4,Industrial,78.87478361223312,North Rotterdam,Rainy,23851.73,2026-09,9,2026Q3
2026-09-17,WTE_RTM_01,Rotterdam Port,Industrial Waste,378.0,Industrial,85.0,Central District,Rainy,32130.0,2026-09,9,2026Q3
2026-09-17,WTE_RTM_02,Rotterdam City,Paper/Cardboard,151.2,Municipal,65.0,South Rotterdam,Rainy,9828.0,2026-09,9,2026Q3
2026-09-17,WTE_RTM_02,Rotterdam City,Metal,151.2,Municipal,80.0,North Rotterdam,Rainy,12096.0,2026-09,9,2026Q3
2026-09-18,WTE_RTM_02,Rotterdam City,Organic,426.3,Household,70.0,South Rotterdam,Cloudy,29841.0,2026-09,9,2026Q3
2026-09-18,WTE_RTM_01,Rotterdam Port,Plastic,243.6,Industrial,95.0,South Rotterdam,Cloudy,23142.0,2026-09,9,2026Q3
2026-09-18,WTE_RTM_01,Rotterdam Port,Industrial Waste,304.5,Industrial,78.87478361223312,Port Area,Cloudy,24017.37,2026-09,9,2026Q3
2026-09-18,WTE_RTM_02,Rotterdam City,Paper/Cardboard,121.8,Municipal,65.0,South Rotterdam,Cloudy,7917.0,2026-09,9,2026Q3
2026-09-18,WTE_RTM_02,Rotterdam City,Metal,121.8,Municipal,80.0,South Rotterdam,Cloudy,9744.0,2026-09,9,2026Q3
2026-09-19,WTE_RTM_02,Rotterdam City,Organic,504.7,Household,70.0,Port Area,Cloudy,35329.0,2026-09,9,2026Q3
2026-09-19,WTE_RTM_01,Rotterdam Port,Plastic,288.4,Industrial,95.0,South Rotterdam,Cloudy,27398.0,2026-09,9,2026Q3
2026-09-19,WTE_RTM_01,Rotterdam Port,Industrial Waste,360.5,Industrial,85.0,Port Area,Cloudy,30642.5,2026-09,9,2026Q3
2026-09-19,WTE_RTM_02,Rotterdam City,Paper/Cardboard,144.2,Municipal,65.0,North Rotterdam,Cloudy,9373.0,2026-09,9,2026Q3
2026-09-19,WTE_RTM_02,Rotterdam City,Metal,144.2,Municipal,80.0,North Rotterdam,Cloudy,11536.0,2026-09,9,2026Q3
